,Timestamp,Job #,Lot #,Quantity,Piece Mark - REV,Weight,Fitter,Fit QC,Welder,Weld QC,Does this piece have a defect?,Sequence,Lot Name,Hours Per Pound,Earned Hours,Has Model
1664,2020-08-07,1936,,1,B3019-1,0.0,213,,,URH,NO,,T000,,,False
1665,2020-08-07,1933,,1,B14041-0,1151.67,80,,,JR,NO,,T000,,,False
1666,2020-08-07,1933,,1,B14011-0,105.47,80,,,URH,NO,,T000,,,False
1667,2020-08-07,1933,,1,B14001-0,117.75,80,,,URH,NO,,T000,,,False
1668,2020-08-07,1933,,1,B14059-0,533.43,234,,,JR,NO,,T000,,,False
1669,2020-08-07,1933,,1,B14025-0,210.33,243,,,JR,NO,,T000,,,False
1670,2020-08-07,1933,,1,B14016-0,389.69,243,,,JR,NO,,T000,,,False
1671,2020-08-07,1936,,1,B1002-0,2712.24,469,,,JR,NO,,T000,,,False
1672,2020-08-07,1933,,1,B14008-0,1928.55,234,,,JR,NO,,T000,,,False
1673,2020-08-08,1918,,1,C17046-0,251.11,307,,,JRV,YES,,T000,,,False
1674,2020-08-08,2002,,2,TPL42000-0,619.7,175,,,JRV,NO,,T000,,,False
1675,2020-08-08,1918,,1,C17019--0,936.44,272,,,URH,NO,,T000,,,False
1676,2020-08-08,1918,,1,C17017-0,450.39,272,,,JR,NO,,T000,,,False
1677,2020-08-08,1933,,1,B14057-0,3636.68,272,,,JR,YES,,T000,,,False
1678,2020-08-08,1933,,1,B14048-0,1139.79,234,,,URH,NO,,T000,,,False
1679,2020-08-08,1933,,1,B14038-0,1584.83,371,,,URH,NO,,T000,,,False
1680,2020-08-08,1933,,1,B14056-0,1606.41,371,,,URH,NO,,T000,,,False
1681,2020-08-08,1933,,1,B14009-0,785.02,243,,,URH,YES,,T000,,,False
1682,2020-08-10,1918,,1,C17022-0,596.61,272,,,JR,NO,,T000,,,False
1683,2020-08-10,1933,,2,B14024-0,2260.11,371,,,URH,NO,,T000,,,False
1684,2020-08-10,1918,,1,C17021-0,936.44,272,,,JRV,YES,,T000,,,False
1685,2020-08-10,1918,,1,C17002-1,233.92,272,,,JRV,YES,,T000,,,False
1686,2020-08-10,1918,,1,C17040-0,251.11,213,,,URH,NO,,T000,,,False
1687,2020-08-10,1918,,1,C17012-1,233.92,272,,,JRV,NO,,T000,,,False
1688,2020-08-10,1936,,1,B1015-1,2871.11,175,,,URH,YES,,T000,,,False
1689,2020-08-10,1918,,1,C17014-1,248.87,175,,,URH,NO,,T000,,,False
1690,2020-08-10,1918,,1,C17035-0,237.35,175,,,JR,NO,,T000,,,False
1691,2020-08-10,1933,,1,B14006-0,707.48,470.213,,,JR,NO,,T000,,,False
1692,2020-08-10,1936,,1,B1001-0,3209.61,469,,,JR,YES,,T000,,,False
1693,2020-08-10,1918,,1,CH17015-0,53.38,389,,,URH,NO,,T000,,,False
1694,2020-08-10,1918,,1,CH17013-0,53.38,389,,,URH,NO,,T000,,,False
1695,2020-08-10,1918,,1,CH17005-0,61.98,389,,,URH,NO,,T000,,,False
1696,2020-08-10,1918,,1,CH17010-0,55.44,389,,,JR,NO,,T000,,,False
1697,2020-08-10,1918,,1,CH17003-0,61.98,243,,,JR,YES,,T000,,,False
1698,2020-08-10,1936,,1,B1016-0,1200.85,175,,,JRV,YES,,T000,,,False
1699,2020-08-10,1918,,1,C17037-1,316.23,213,,,URH,YES,,T000,,,False
1700,2020-08-10,1918,,2,CH17007-0,109.23,389,,,ACG,NO,,T000,,,False
1701,2020-08-10,1918,,1,CH17001-0,58.34,243,,,JR,YES,,T000,,,False
1702,2020-08-10,1918,,1,C17029-0,350.27,143,,,URH,NO,,T000,,,False
1703,2020-08-10,1918,,1,C17030-0,249.1,143,,,URH,NO,,T000,,,False
1704,2020-08-10,1918,,1,C17013-1,164.31,143,,,URH,NO,,T000,,,False
1705,2020-08-10,1918,,1,C17024-0,343.62,143,,,JRV,NO,,T000,,,False
1706,2020-08-10,1918,,1,C17023-0,441.48,143,,,URH,NO,,T000,,,False
1707,2020-08-10,1918,,1,C17042-0,319.42,80,,,URH,YES,,T000,,,False
1708,2020-08-10,1933,,2,B14042-0,219.18,80.243,,,URH,NO,,T000,,,False
1709,2020-08-10,1918,,1,C17047-0,179.8,307,,,URH,YES,,T000,,,False
1710,2020-08-10,1933,,1,B14000-0,107.58,80,,,URH,NO,,T000,,,False
1711,2020-08-10,1933,,2,B15017-0,1076.95,80,,,URH,NO,,T000,,,False
1712,2020-08-10,1933,,1,B15011-0,1376.64,307,,,JR,NO,,T000,,,False
1713,2020-08-10,1918,,1,CH17012-0,55.44,389,,,JR,YES,,T000,,,False
1714,2020-08-10,1918,,1,B17030-0,616.72,389,,,JR,NO,,T000,,,False
1715,2020-08-10,1918,,1,B17014-0,385.94,389,,,JR,NO,,T000,,,False
1716,2020-08-10,1918,,2,B17034-0,649.51,389,,,JR,NO,,T000,,,False
1717,2020-08-10,1918,,1,B17021-0,616.64,389,,,JR,NO,,T000,,,False
1718,2020-08-10,1918,,1,C17004-0,319.42,272,,,JR,NO,,T000,,,False
1719,2020-08-10,1933,,1,B15008-0,1564.98,371,,,URH,YES,,T000,,,False
1720,2020-08-10,1933,,2,B15009-0,985.11,80,,,JR,NO,,T000,,,False
1721,2020-08-10,1918,,1,CH17006-0,120.96,243,,,URH,YES,,T000,,,False
1722,2020-08-10,1918,,1,CH17008-0,121.57,243,,,JR,YES,,T000,,,False
1723,2020-08-10,1918,,1,C17010-0,323.36,272,,,URH,YES,,T000,,,False
1724,2020-08-10,1918,,1,b17039-0,323.78,272,,,URH,YES,,T000,,,False
1725,2020-08-10,1918,,1,b17016-0,323.78,272,,,URH,YES,,T000,,,False
1726,2020-08-10,2002,,1,tpl42001-0,762.93,175,,,ACG,NO,,T000,,,False
1727,2020-08-10,1918,,2,b17018-0,497.81,389,,,JR,NO,,T000,,,False
1728,2020-08-10,1918,,1,b17003-0,267.35,389,,,JR,NO,,T000,,,False
1729,2020-08-11,1918,,1,b17037-0,298.0,389,,,JR,NO,,T000,,,False
1730,2020-08-11,1918,,1,B17001-0,298.0,389,,,JR,NO,,T000,,,False
1731,2020-08-11,1918,,1,B17041-0,267.0,272,,,JR,NO,,T000,,,False
1732,2020-08-11,1918,,14,TRD17000-0,27.23,384,,,JR,NO,,T000,,,False
1733,2020-08-11,1918,,12,TRD17001-0,21.99,384,,,JRV,NO,,T000,,,False
1734,2020-08-11,1918,,28,AN16006-0,312.67,198,,,JRV,NO,,T000,,,False
1735,2020-08-11,1918,,12,AN16000-0,599.81,198,,,JRV,NO,,T000,,,False
1736,2020-08-11,1918,,1,AN16005-0,135.12,198,,,JRV,NO,,T000,,,False
1737,2020-08-11,1918,,4,AN16004-0,982.67,198,,,JRV,NO,,T000,,,False
1738,2020-08-11,1918,,3,AN16003-0,405.35,198,,,JRV,NO,,T000,,,False
1739,2020-08-11,1918,,2,AN16002-0,503.62,198,,,JRV,NO,,T000,,,False
1740,2020-08-11,1918,,2,AN16001-0,99.97,198,,,JMG,NO,,T000,,,False
1741,2020-08-11,1918,,14,LW16000-0,22.33,336,,,JMG,NO,,T000,,,False
1742,2020-08-11,1936,,1,PL1001-0,2.55,336,,,JMG,NO,,T000,,,False
1743,2020-08-11,1918,,1,AN1002-0,22.42,198,,,JMG,NO,,T000,,,False
1744,2020-08-11,1936,,1,AN1003-0,66.05,198,,,JMG,NO,,T000,,,False
1745,2020-08-11,1918,,1,AN1005-0,87.65,198,,,JMG,NO,,T000,,,False
1746,2020-08-11,1936,,1,AN1006-0,103.86,198,,,JMG,NO,,T000,,,False
1747,2020-08-11,1936,,1,AN1007-0,49.74,198,,,JMG,NO,,T000,,,False
1748,2020-08-11,1918,,1,C17020-0,590.24,272,,,JR,NO,,T000,,,False
1749,2020-08-11,1936,,1,AN1008-0,69.11,198,,,JMG,NO,,T000,,,False
1750,2020-08-11,1936,,2,AN1009-0,112.95,198,,,JMG,NO,,T000,,,False
1751,2020-08-11,1936,,1,AN1010-0,75.0,198,,,JMG,NO,,T000,,,False
1752,2020-08-11,1936,,1,AN1011-0,68.13,198,,,JMG,NO,,T000,,,False
1753,2020-08-11,1936,,1,AN1012-0,68.41,198,,,JMG,NO,,T000,,,False
1754,2020-08-11,1936,,2,AN1013-0,181.86,198,,,JMG,NO,,T000,,,False
1755,2020-08-11,1936,,1,AN1014-0,5.3,198,,,JMG,NO,,T000,,,False
1756,2020-08-11,1936,,1,AN1015-0,5.7,198,,,JMG,NO,,T000,,,False
1757,2020-08-11,1936,,1,AN1016-0,42.4,198,,,JMG,NO,,T000,,,False
1758,2020-08-11,1936,,58,PL3001,148.04,336,,,JMG,NO,,T000,,,False
1759,2020-08-11,1936,,2,PL3002-0,5.1,336,,,JMG,NO,,T000,,,False
1760,2020-08-11,1936,,1,PL3003-0,9.57,336,,,JMG,NO,,T000,,,False
1761,2020-08-11,1918,,9,AN15000-0,22666.29,198,,,JMG,NO,,T000,,,False
1762,2020-08-11,1918,,3,AN15002-0,57.4,198,,,JMG,NO,,T000,,,False
1763,2020-08-11,1918,,6,AN15003-0,89.01,198,,,JMG,NO,,T000,,,False
1764,2020-08-11,1918,,6,AN15004-0,144.25,198,,,JMG,NO,,T000,,,False
1765,2020-08-11,1918,,3,AN15005-0,144.65,198,,,JMG,NO,,T000,,,False
1766,2020-08-11,1918,,1,C17025-0,587.75,272,,,ACG,NO,,T000,,,False
1767,2020-08-11,1918,,1,C17026-0,379.51,272,,,ACG,NO,,T000,,,False
1768,2020-08-11,1918,,2,B17035-0,418.94,389,,,JR,NO,,T000,,,False
1769,2020-08-11,1918,,1,B17031-0,420.85,389,,,JR,NO,,T000,,,False
1770,2020-08-11,1918,,1,B17036-0,291.01,389,,,JR,NO,,T000,,,False
1771,2020-08-11,1918,,2,B17022-0,129.4,272,,,JR,NO,,T000,,,False
1772,2020-08-11,1933,,1,B13005-0,130.26,80,,,URH,NO,,T000,,,False
1773,2020-08-11,1933,,1,B12011-0,377.94,80,,,URH,NO,,T000,,,False
1774,2020-08-11,1933,,2,B12008-0,165.75,80,,,URH,NO,,T000,,,False
1775,2020-08-11,1918,,1,B17026,650.98,389,,,JR,NO,,T000,,,False
1776,2020-08-11,1918,,1,B17013-0,171.48,175,,,ACG,NO,,T000,,,False
1777,2020-08-11,1918,,1,B17005-0,171.48,175,,,ACG,NO,,T000,,,False
1778,2020-08-11,1918,,1,B17042-0,373.68,389,,,URH,NO,,T000,,,False
1779,2020-08-11,1918,,1,C17044-0,251.11,175,,,ACG,NO,,T000,,,False
1780,2020-08-11,1933,,4,B15007-0,5485.7,371,,,URH,YES,,T000,,,False
1781,2020-08-11,2017,,1,B1058-0,1132.03,371,,,JR,NO,,T000,,7.244992,False
1782,2020-08-11,2017,,1,B1062-0,1154.83,371,,,JR,NO,,T000,,7.390912,False
1783,2020-08-11,2017,,1,B1063-0,1154.42,371,,,JR,NO,,T000,,7.388288,False
1784,2020-08-11,1918,,1,B17029-0,890.98,143,,,URH,NO,,T000,,,False
1785,2020-08-11,1918,,1,B17032-0,567.2,143,,,JR,NO,,T000,,,False
1786,2020-08-11,1918,,1,C17006-0,493.95,389,,,URH,NO,,T000,,,False
1787,2020-08-11,1918,,1,C17011-1,258.23,175,,,ACG,NO,,T000,,,False
1788,2020-08-11,1918,,1,B17008-0,251.63,143,,,URH,NO,,T000,,,False
1789,2020-08-11,1918,,1,C17039-0,474.09,368,,,JR,NO,,T000,,,False
1790,2020-08-11,1918,,1,C17000-0,474.09,368,,,JR,YES,,T000,,,False
1791,2020-08-11,1918,,1,B17015-0,399.49,389,,,JR,NO,,T000,,,False
1792,2020-08-11,2017,,1,B1071-0,852.69,307,,,URH,NO,,T000,,5.457216000000001,False
1793,2020-08-11,2017,,1,B1073-0,879.28,371,,,URH,NO,,T000,,5.627392,False
1794,2020-08-11,1933,,1,B13007-0,133.61,80,,,JR,NO,,T000,,,False
1795,2020-08-11,2017,,1,B1004-0,21.78,80,,,JR,NO,,T000,,0.13939200000000002,False
1796,2020-08-11,2017,,1,B1085-0,51.97,80,,,JR,NO,,T000,,0.332608,False
1797,2020-08-11,2017,,1,B1101-0,51.97,80,,,JR,NO,,T000,,0.332608,False
1798,2020-08-11,2017,,1,B1076-0,870.03,307,,,URH,NO,,T000,,5.568192,False
1799,2020-08-11,1918,,1,C17005-0,252.59,175,,,JR,YES,,T000,,,False
1800,2020-08-11,1918,,1,B17038-0,399.49,389,,,URH,NO,,T000,,,False
1801,2020-08-11,2017,,1,B1072-0,855.13,371,,,URH,NO,,T000,,5.472832,False
1802,2020-08-11,2017,,1,B1070-0,857.58,307,,,JR,NO,,T000,,5.488512,False
1803,2020-08-11,2017,,3,B1075-0,2611.68,371,,,URH,NO,,T000,,16.714752,False
1804,2020-08-11,1912,,1,B13002-0,708.79,459,,,JMG,NO,,T000,,,False
1805,2020-08-11,1912,,1,B13003-0,706.61,459,,,JMG,NO,,T000,,,False
1806,2020-08-11,1912,,1,B13005-0,708.79,459,,,JMG,NO,,T000,,,False
1807,2020-08-11,1912,,1,B13007-0,918.86,465,,,JMG,NO,,T000,,,False
1808,2020-08-11,1912,,1,B13009-0,140.77,459,,,JR,YES,,T000,,,False
1809,2020-08-11,1912,,1,B13014-0,225.76,459,,,URH,NO,,T000,,,False
1810,2020-08-11,1912,,1,B13021-0,345.12,389,,,JR,YES,,T000,,,False
1811,2020-08-11,1912,,2,B13022-0,1840.56,459,,,JMG,NO,,T000,,,False
1812,2020-08-11,1912,,1,B13028-0,361.91,469,,,JR,YES,,T000,,,False
1813,2020-08-11,1912,,1,C13003-0,520.24,213,,,JR,NO,,T000,,,False
1814,2020-08-11,1912,,1,C13005-0,520.24,213,,,JR,NO,,T000,,,False
1815,2020-08-11,1830,,5,PL3033-0,7.66,336,,,JMG,NO,,T000,,,False
1816,2020-08-11,1830,,2,PL3034-0,30.63,336,,,JMG,NO,,T000,,,False
1817,2020-08-11,1830,,1,PL3035-0,34.32,336,,,JMG,NO,,T000,,,False
1818,2020-08-11,1830,,1,PL3033-0,17.18,336,,,JMG,NO,,T000,,,False
1819,2020-08-11,1830,,1,PL3037-0,8.58,336,,,JMG,NO,,T000,,,False
1820,2020-08-11,1830,,1,PL3038-0,22.97,336,,,JMG,NO,,T000,,,False
1821,2020-08-11,1830,,1,PL3039-0,11.49,336,,,JMG,NO,,T000,,,False
1822,2020-08-11,1918,,2,AN17000-0,99.97,198,,,JMG,NO,,T000,,,False
1823,2020-08-11,1918,,12,AN17001-0,600.0,198,,,JMG,NO,,T000,,,False
1824,2020-08-11,1918,,6,AB17002-0,1510.86,198,,,JMG,NO,,T000,,,False
1825,2020-08-11,1918,,2,AN17004-0,38.31,198,,,JMG,NO,,T000,,,False
1826,2020-08-11,1918,,4,AN17005-0,59.34,198,,,JMG,NO,,T000,,,False
1827,2020-08-11,1918,,4,AN17006-0,96.16,198,,,JMG,NO,,T000,,,False
1828,2020-08-11,1918,,28,AN17007-0,312.67,198,,,JMG,NO,,T000,,,False
1829,2020-08-11,1918,,2,AN17008-0,178.11,198,,,JMG,NO,,T000,,,False
1830,2020-08-11,1918,,1,AN17009-0,149.45,198,,,JMG,NO,,T000,,,False
1831,2020-08-11,1918,,1,AN17010-0,96.22,198,,,JMG,NO,,T000,,,False
1832,2020-08-11,1918,,2,AN17011-0,250.0,198,,,JMG,NO,,T000,,,False
1833,2020-08-11,1918,,2,AN17012-0,102.0,198,,,JMG,NO,,T000,,,False
1834,2020-08-11,1918,,2,AN17013-0,470.86,198,,,JMG,NO,,T000,,,False
1835,2020-08-11,1918,,1,AN17014-0,245.67,198,,,JMG,NO,,T000,,,False
1836,2020-08-11,1918,,1,AN17015-0,245.67,198,,,JMG,NO,,T000,,,False
1837,2020-08-11,1918,,2,AN17016-0,96.43,198,,,JMG,NO,,T000,,,False
1838,2020-08-11,2017,,1,B1060-0,1157.0,307,,,URH,NO,,T000,,7.404800000000001,False
1839,2020-08-11,2017,,1,B1059-0,1155.76,371,,,URH,NO,,T000,,7.396864,False
1840,2020-08-11,2017,,1,B1064-0,1154.0,307,,,URH,NO,,T000,,7.3856,False
1841,2020-08-11,2017,,2,B1061-0,2311.72,371,,,URH,NO,,T000,,14.795008,False
1842,2020-08-11,1918,,1,B17028-0,1138.68,272,,,URH,NO,,T000,,,False
1843,2020-08-11,1915,,1,BPL300-0,18.83,336,,,JMG,NO,,T000,,,False
1844,2020-08-11,1915,,1,BPL301-0,8.4,336,,,LMG,NO,,T000,,,False
1845,2020-08-11,1915,,1,PL306-0,18.74,336,,,LMG,NO,,T000,,,False
1846,2020-08-11,1915,,8,PL300-0,80.19,336,,,LMG,NO,,T000,,,False
1847,2020-08-11,1915,,15,PL301-0,143.57,336,,,LMG,NO,,T000,,,False
1848,2020-08-11,1915,,4,PL302-0,338.41,336,,,LMG,NO,,T000,,,False
1849,2020-08-11,1915,,7,PL303-0,100.5,336,,,LMG,NO,,T000,,,False
1850,2020-08-11,1915,,9,PL304-0,55.51,336,,,LMG,NO,,T000,,,False
1851,2020-08-11,1915,,21,PL305-0,211.0,336,,,LMG,NO,,T000,,,False
1852,2020-08-11,1915,,6,PL314-0,40.0,336,,,LMG,NO,,T000,,,False
1853,2020-08-11,1915,,3,PL316-0,23.93,336,,,LMG,NO,,T000,,,False
1854,2020-08-11,1915,,18,PL311-0,110.0,336,,,LMG,NO,,T000,,,False
1855,2020-08-11,1915,,5,AN300-0,38.63,198,,,JMG,NO,,T000,,,False
1856,2020-08-11,1915,,35,AN301-0,103.72,198,,,JMG,NO,,T000,,,False
1857,2020-08-11,1915,,1,AN302-0,4.74,198,,,JMG,NO,,T000,,,False
1858,2020-08-11,1918,,1,B17000-0,373.68,143,,,URH,NO,,T000,,,False
1859,2020-08-11,1918,,1,B17040-0,329.05,143,,,JR,NO,,T000,,,False
1860,2020-08-11,1918,,1,C17041-0,180.0,469,,,URH,NO,,T000,,,False
1861,2020-08-11,2017,,1,B1057-0,1131.83,143,,,JR,YES,,T000,,7.2437119999999995,False
1862,2020-08-11,2017,,1,B1056-0,1135.0,143,,,JR,YES,,T000,,7.264,False
1863,2020-08-11,1918,,1,B17002-0,329.0,143,,,JR,NO,,T000,,,False
1864,2020-08-11,1918,,2,B17017-0,621.65,143,,,JR,NO,,T000,,,False
1865,2020-08-11,1918,,1,C17015-1,179.8,469,,,ACG,NO,,T000,,,False
1866,2020-08-11,1918,,1,C17043-0,252.59,469,,,URH,YES,,T000,,,False
1867,2020-08-12,1918,,2,b17019-0,111.61,417,,,ACG,NO,,T000,,,False
1868,2020-08-12,2017,,1,B1003-0,108.0,80,,,REB,NO,,T000,,0.6912,False
1869,2020-08-12,2017,,1,B1002-0,106.0,80,,,REB,NO,,T000,,0.6784,False
1870,2020-08-12,2017,,1,B1099-0,111.0,80,,,REB,NO,,T000,,0.7104,False
1871,2020-08-12,2017,,1,B1001-0,106.0,80,,,REB,NO,,T000,,0.6784,False
1872,2020-08-12,2017,,1,B1100-0,111.0,80,,,REB,NO,,T000,,0.7104,False
1873,2020-08-12,1933,,2,B15014-0,2053.0,234,,,REB,NO,,T000,,,False
1874,2020-08-12,1936,,2,EP111-0,110.18,453,,,JR,NO,,T000,,,False
1875,2020-08-12,1936,,2,EP110-0,184.76,453,,,JR,NO,,T000,,,False
1876,2020-08-12,2017,,1,B1074-0,885.95,371,,,JR,NO,,T000,,5.6700800000000005,False
1877,2020-08-12,1933,,2,B14029-0,1887.14,470.234,,,JR,NO,,T000,,,False
1878,2020-08-12,1933,,1,B14018-0,922.47,470,,,JR,NO,,T000,,,False
1879,2020-08-12,1933,,1,B12001-0,320.55,80,,,JR,NO,,T000,,,False
1880,2020-08-12,2017,,1,B1102-0,2612.98,272,,,JR,NO,,T000,,16.723072,False
1881,2020-08-12,2017,,1,B1066-0,2613.43,143,,,URH,NO,,T000,,16.725952,False
1882,2020-08-12,2017,,1,B1088-0,2501.25,143,,,JR,NO,,T000,,16.008000000000003,False
1883,2020-08-12,1933,,1,B12009-0,713.42,371,,,URH,NO,,T000,,,False
1884,2020-08-12,1937,,1,B1084-0,148.42,80,,,URH,NO,,T000,,,False
1885,2020-08-12,2017,,1,B1041-0,1573.42,143,,,JR,NO,,T000,,10.069888,False
1886,2020-08-12,1918,,1,C17003-1,164.31,469,,,URH,YES,,T000,,,False
1887,2020-08-12,1933,,5,B15004-0,7249.19,213.234,,,URH,YES,,T000,,,False
1888,2020-08-12,1933,,1,B12003-0,710.21,307,,,JR,YES,,T000,,,False
1889,2020-08-12,1918,,1,C17001-0,741.93,368,,,URH,NO,,T000,,,False
1890,2020-08-12,1918,,1,C17016-0,745.09,368,,,JR,YES,,T000,,,False
1891,2020-08-12,1933,,1,B12010-0,680.91,371,,,JR,NO,,T000,,,False
1892,2020-08-12,1918,,2,BPL17001-0,198.8,385,,,URH,NO,,T000,,,False
1893,2020-08-12,1918,,2,BPL17000-0,276.06,385,,,URH,YES,,T000,,,False
1894,2020-08-12,2017,,2,B1065-0,5245.04,272,,,URH,YES,,T000,,33.568256000000005,False
1895,2020-08-12,1937,,1,B1081-0,92.99,80,,,JR,NO,,T000,,,False
1896,2020-08-12,1937,,1,B1092-0,92.42,80,,,JR,NO,,T000,,,False
1897,2020-08-12,1937,,1,B1095-0,92.34,80,,,JR,NO,,T000,,,False
1898,2020-08-12,1937,,1,B1078-0,88.25,80,,,JR,NO,,T000,,,False
1899,2020-08-12,1937,,1,B1085-0,135.92,80,,,JR,NO,,T000,,,False
1900,2020-08-12,1918,,1,C17048-0,478.64,459.234,,,URH,YES,,T000,,,False
1901,2020-08-12,1933,,1,B12005-0,291.94,371,,,URH,YES,,T000,,,False
1902,2020-08-12,1918,,6,b17024-0,1268.86,389,,,URH,YES,,T000,,,False
1903,2020-08-12,1918,,2,ch17002-0,125.22,389,,,URH,YES,,T000,,,False
1904,2020-08-12,1918,,1,ch17014-0,55.44,389,,,JR,YES,,T000,,,False
1905,2020-08-12,1918,,1,ch17011-0,55.44,389,,,JR,YES,,T000,,,False
1906,2020-08-12,1918,,1,b17025-0,203.0,389,,,ACG,YES,,T000,,,False
1907,2020-08-13,1937,,1,B1091-0,88.25,80,,,JR,NO,,T000,,,False
1908,2020-08-13,1937,,1,B1075-0,92.42,80,,,JR,NO,,T000,,,False
1909,2020-08-13,1937,,1,B1082-0,92.99,80,,,JR,NO,,T000,,,False
1910,2020-08-13,1918,,2,B17007-0,655.73,234.243,,,JR,YES,,T000,,,False
1911,2020-08-13,1918,,1,C17045-0,179.8,389,,,URH,NO,,T000,,,False
1912,2020-08-13,1918,,1,C17038-1,251.1,469,,,JR,YES,,T000,,,False
1913,2020-08-13,2017,,1,B1054-0,1632.3,389,,,JR,NO,,T000,,10.44672,False
1914,2020-08-13,1933,,1,B14004-0,554.36,307,,,JR,NO,,T000,,,False
1915,2020-08-13,2017,,1,B1089-0,1338.0,243,,,URH,NO,,T000,,8.5632,False
1916,2020-08-13,1933,,1,B14005-0,42.14,243,,,URH,NO,,T000,,,False
1917,2020-08-13,1933,,2,B12000-0,669.58,371,,,JR,NO,,T000,,,False
1918,2020-08-13,2017,,3,B2037,2134.09,243,,,URH,NO,,T000,,13.658176000000001,False
1919,2020-08-13,2017,,1,B2041-0,857.58,469,,,JR,YES,,T000,,5.488512,False
1920,2020-08-13,2017,,1,b2042-0,852.69,469,,,JR,YES,,T000,,5.457216000000001,False
1921,2020-08-13,2017,,1,B2010-0,1337.42,385,,,JR,YES,,T000,,8.559488,False
1922,2020-08-13,2017,,1,B2044-0,868.24,307,,,JR,NO,,T000,,5.556736000000001,False
1923,2020-08-13,1937,,1,B1073-0,50.15,80,,,URH,NO,,T000,,,False
1924,2020-08-13,1937,,1,B1096-0,56.4,80,,,URH,NO,,T000,,,False
1925,2020-08-13,1937,,1,B1070-0,50.15,80,,,URH,NO,,T000,,,False
1926,2020-08-13,1937,,1,B1097-0,56.4,80,,,URH,NO,,T000,,,False
1927,2020-08-13,1937,,1,B1088-0,70.44,80,,,URH,NO,,T000,,,False
1928,2020-08-13,1937,,1,B1083,70.44,80,,,URH,NO,,T000,,,False
1929,2020-08-13,1918,,2,B17027-0,4179.83,272.175,,,URH,YES,,T000,,,False
1930,2020-08-13,2017,,1,B2086-0,2304.56,143,,,JR,YES,,T000,,14.749184,False
1931,2020-08-13,2017,,1,B2056-0,1157.01,243,,,JR,NO,,T000,,7.404864000000001,False
1932,2020-08-13,2017,,1,B2055-0,1103.53,371,,,URH,NO,,T000,,7.0625919999999995,False
1933,2020-08-13,2017,,1,B2011-0,1246.55,243,,,LMG,NO,,T000,,7.977920000000001,False
1934,2020-08-13,1918,,2,B17006-0,650.82,470.234,,,URH,YES,,T000,,,False
1935,2020-08-13,1918,,1,C17009-0,302.7,469,,,URH,YES,,T000,,,False
1936,2020-08-13,2017,,1,B2009-0,1243.84,243,,,JR,NO,,T000,,7.960576,False
1937,2020-08-13,2017,,1,B2012-0,1245.14,243,,,JR,NO,,T000,,7.968896000000001,False
1938,2020-08-13,2017,,1,B2063-0,1197.67,470,,,URH,YES,,T000,,7.665088000000001,False
1939,2020-08-13,1933,,1,B15002-0,1680.0,175,,,URH,YES,,T000,,,False
1940,2020-08-13,1937,,2,b1086-0,40.0,80,,,ACG,NO,,T000,,,False
1941,2020-08-13,1937,,1,b1090-0,93.0,80,,,ACG,NO,,T000,,,False
1942,2020-08-13,1937,,1,b1093-0,31.91,80,,,ACG,NO,,T000,,,False
1943,2020-08-13,1937,,1,b1089-0,38.0,80,,,ACG,NO,,T000,,,False
1944,2020-08-13,1937,,1,b1074-0,16.51,80,,,ACG,NO,,T000,,,False
1945,2020-08-13,1937,,1,b1076-0,16.51,80,,,ACG,NO,,T000,,,False
1946,2020-08-13,2017,,1,b2064-0,1219.52,385,,,JR,YES,,T000,,7.804928,False
1947,2020-08-13,2017,,1,b2013-0,1252.79,243,,,ACG,NO,,T000,,8.017856,False
1948,2020-08-13,2017,,1,b2080-0,1340.74,371,,,JR,YES,,T000,,8.580736,False
1949,2020-08-14,2017,,1,b1093-0,1275.45,494,,,ACG,NO,,T000,,8.16288,False
1950,2020-08-14,2017,,1,b2077-0,1273.33,371,,,ACG,YES,,T000,,8.149312,False
1951,2020-08-14,1933,,1,b14062-0,363.0,417,,,ACG,NO,,T000,,,False
1952,2020-08-14,1933,,1,b14028-0,351.0,417,,,ACG,NO,,T000,,,False
1953,2020-08-14,1933,,1,b14010-0,623.36,417,,,ACG,NO,,T000,,,False
1954,2020-08-14,2017,,1,b2087-0,2312.0,143,,,JR,YES,,T000,,14.7968,False
1955,2020-08-14,1937,,1,B1087-0,20.05,80,,,URH,NO,,T000,,,False
1956,2020-08-14,1937,,1,B1071-0,135.04,80,,,JR,NO,,T000,,,False
1957,2020-08-14,1937,,1,B1098-0,101.33,80,,,URH,NO,,T000,,,False
1958,2020-08-14,1937,,1,B1077-0,140.09,80,,,JR,NO,,T000,,,False
1959,2020-08-14,1937,,1,B1072-0,135.04,80,,,URH,NO,,T000,,,False
1960,2020-08-14,1918,,1,B17020-0,255.18,389,,,URH,YES,,T000,,,False
1961,2020-08-14,2017,,1,B1087-0,388.89,307,,,JR,NO,,T000,,2.4888960000000004,False
1962,2020-08-14,2017,,1,B1084-0,443.44,307,,,JR,NO,,T000,,2.838016,False
1963,2020-08-14,1933,,1,B14027-0,326.32,470,,,URH,YES,,T000,,,False
1964,2020-08-14,2017,,1,B1015-0,803.08,470,,,JR,NO,,T000,,5.139712,False
1965,2020-08-14,1933,,1,C11001-0,2448.12,175,,,JR,YES,,T000,,,False
1966,2020-08-14,1918,,1,AS17002-0,0.0,368,,,URH,NO,,T000,,,False
1967,2020-08-14,1933,,1,B13020-0,1772.1,371,,,URH,NO,,T000,,,False
